Date,ES
2007-08-28 00:00:00-04:00,
2007-08-29 00:00:00-04:00,
2007-08-30 00:00:00-04:00,
2007-08-31 00:00:00-04:00,
2007-09-04 00:00:00-04:00,
2007-09-05 00:00:00-04:00,
2007-09-06 00:00:00-04:00,
2007-09-07 00:00:00-04:00,
2007-09-10 00:00:00-04:00,
2007-09-11 00:00:00-04:00,
2007-09-12 00:00:00-04:00,
2007-09-13 00:00:00-04:00,
2007-09-14 00:00:00-04:00,
2007-09-17 00:00:00-04:00,
2007-09-18 00:00:00-04:00,
2007-09-19 00:00:00-04:00,
2007-09-20 00:00:00-04:00,
2007-09-21 00:00:00-04:00,
2007-09-24 00:00:00-04:00,
2007-09-25 00:00:00-04:00,
2007-09-26 00:00:00-04:00,
2007-09-27 00:00:00-04:00,
2007-09-28 00:00:00-04:00,
2007-10-01 00:00:00-04:00,
2007-10-02 00:00:00-04:00,
2007-10-03 00:00:00-04:00,
2007-10-04 00:00:00-04:00,
2007-10-05 00:00:00-04:00,
2007-10-08 00:00:00-04:00,
2007-10-09 00:00:00-04:00,
2007-10-10 00:00:00-04:00,
2007-10-11 00:00:00-04:00,
2007-10-12 00:00:00-04:00,
2007-10-15 00:00:00-04:00,
2007-10-16 00:00:00-04:00,
2007-10-17 00:00:00-04:00,-0.022417922313770215
2007-10-18 00:00:00-04:00,-0.022417922313770215
2007-10-19 00:00:00-04:00,-0.022276818931853536
2007-10-22 00:00:00-04:00,-0.022276818931853536
2007-10-23 00:00:00-04:00,-0.022276818931853536
2007-10-24 00:00:00-04:00,-0.022276818931853536
2007-10-25 00:00:00-04:00,-0.02321199585997294
2007-10-26 00:00:00-04:00,-0.02424696676446588
2007-10-29 00:00:00-04:00,-0.024780890738039185
2007-10-30 00:00:00-04:00,-0.024780890738039185
2007-10-31 00:00:00-04:00,-0.028005348337142428
2007-11-01 00:00:00-04:00,-0.0309724336915498
2007-11-02 00:00:00-04:00,-0.030620614219672777
2007-11-05 00:00:00-05:00,-0.030620614219672777
2007-11-06 00:00:00-05:00,-0.030620614219672777
2007-11-07 00:00:00-05:00,-0.031461519744407494
2007-11-08 00:00:00-05:00,-0.0330155846275515
2007-11-09 00:00:00-05:00,-0.033531994626204556
2007-11-12 00:00:00-05:00,-0.033531994626204556
2007-11-13 00:00:00-05:00,-0.033531994626204556
2007-11-14 00:00:00-05:00,-0.033531994626204556
2007-11-15 00:00:00-05:00,-0.03372769739211338
2007-11-16 00:00:00-05:00,-0.03372769739211338
2007-11-19 00:00:00-05:00,-0.034203757139653464
2007-11-20 00:00:00-05:00,-0.034203757139653464
2007-11-21 00:00:00-05:00,-0.0333906538923683
2007-11-23 00:00:00-05:00,-0.0333906538923683
2007-11-26 00:00:00-05:00,-0.03353251372532606
2007-11-27 00:00:00-05:00,-0.03353251372532606
2007-11-28 00:00:00-05:00,-0.03704721222461756
2007-11-29 00:00:00-05:00,-0.03812845193702361
2007-11-30 00:00:00-05:00,-0.03812845193702361
2007-12-03 00:00:00-05:00,-0.03812845193702361
2007-12-04 00:00:00-05:00,-0.03812845193702361
2007-12-05 00:00:00-05:00,-0.03812845193702361
2007-12-06 00:00:00-05:00,-0.03812845193702361
2007-12-07 00:00:00-05:00,-0.03812845193702361
2007-12-10 00:00:00-05:00,-0.03334662112050551
2007-12-11 00:00:00-05:00,-0.03321311791350708
2007-12-12 00:00:00-05:00,-0.039978802434745005
2007-12-13 00:00:00-05:00,-0.04017766349361547
2007-12-14 00:00:00-05:00,-0.04017766349361547
2007-12-17 00:00:00-05:00,-0.04017766349361547
2007-12-18 00:00:00-05:00,-0.038646676500674694
2007-12-19 00:00:00-05:00,-0.038646676500674694
2007-12-20 00:00:00-05:00,-0.038646676500674694
2007-12-21 00:00:00-05:00,-0.038646676500674694
2007-12-24 00:00:00-05:00,-0.038646676500674694
2007-12-26 00:00:00-05:00,-0.038646676500674694
2007-12-27 00:00:00-05:00,-0.0376747801913356
2007-12-28 00:00:00-05:00,-0.0376747801913356
2007-12-31 00:00:00-05:00,-0.04741061125374141
2008-01-02 00:00:00-05:00,-0.04644356650278403
2008-01-03 00:00:00-05:00,-0.04644356650278403
2008-01-04 00:00:00-05:00,-0.04644356650278403
2008-01-07 00:00:00-05:00,-0.04644356650278403
2008-01-08 00:00:00-05:00,-0.044750339027984115
2008-01-09 00:00:00-05:00,-0.044750339027984115
2008-01-10 00:00:00-05:00,-0.03774532582813092
2008-01-11 00:00:00-05:00,-0.03774532582813092
2008-01-14 00:00:00-05:00,-0.03774532582813092
2008-01-15 00:00:00-05:00,-0.039265785197528116
2008-01-16 00:00:00-05:00,-0.03809605750294815
2008-01-17 00:00:00-05:00,-0.03771725399678625
2008-01-18 00:00:00-05:00,-0.03972805539970028
2008-01-22 00:00:00-05:00,-0.04090124889726895
2008-01-23 00:00:00-05:00,-0.04090124889726895
2008-01-24 00:00:00-05:00,-0.04090124889726895
2008-01-25 00:00:00-05:00,-0.039747067223215894
2008-01-28 00:00:00-05:00,-0.039747067223215894
2008-01-29 00:00:00-05:00,-0.039747067223215894
2008-01-30 00:00:00-05:00,-0.039747067223215894
2008-01-31 00:00:00-05:00,-0.039747067223215894
2008-02-01 00:00:00-05:00,-0.039747067223215894
2008-02-04 00:00:00-05:00,-0.03995851934441951
2008-02-05 00:00:00-05:00,-0.040829575190097146
2008-02-06 00:00:00-05:00,-0.03991404736064996
2008-02-07 00:00:00-05:00,-0.03991404736064996
2008-02-08 00:00:00-05:00,-0.03825853884542012
2008-02-11 00:00:00-05:00,-0.03825853884542012
2008-02-12 00:00:00-05:00,-0.03825853884542012
2008-02-13 00:00:00-05:00,-0.03825853884542012
2008-02-14 00:00:00-05:00,-0.03797905693276405
2008-02-15 00:00:00-05:00,-0.03797905693276405
2008-02-19 00:00:00-05:00,-0.03656427060908636
2008-02-20 00:00:00-05:00,-0.03656427060908636
2008-02-21 00:00:00-05:00,-0.03656427060908636
2008-02-22 00:00:00-05:00,-0.03656427060908636
2008-02-25 00:00:00-05:00,-0.03656427060908636
2008-02-26 00:00:00-05:00,-0.03656427060908636
2008-02-27 00:00:00-05:00,-0.03656427060908636
2008-02-28 00:00:00-05:00,-0.03697454455851182
2008-02-29 00:00:00-05:00,-0.03723465881645379
2008-03-03 00:00:00-05:00,-0.03537582597362376
2008-03-04 00:00:00-05:00,-0.03537582597362376
2008-03-05 00:00:00-05:00,-0.03537582597362376
2008-03-06 00:00:00-05:00,-0.035375331551264017
2008-03-07 00:00:00-05:00,-0.035375331551264017
2008-03-10 00:00:00-04:00,-0.036764136978286614
2008-03-11 00:00:00-04:00,-0.037321013773190734
2008-03-12 00:00:00-04:00,-0.037321013773190734
2008-03-13 00:00:00-04:00,-0.037321013773190734
2008-03-14 00:00:00-04:00,-0.037497182950456766
2008-03-17 00:00:00-04:00,-0.037497182950456766
2008-03-18 00:00:00-04:00,-0.037497182950456766
2008-03-19 00:00:00-04:00,-0.037497182950456766
2008-03-20 00:00:00-04:00,-0.037497182950456766
2008-03-24 00:00:00-04:00,-0.037497182950456766
2008-03-25 00:00:00-04:00,-0.037497182950456766
2008-03-26 00:00:00-04:00,-0.0377075872243753
2008-03-27 00:00:00-04:00,-0.04050973403612371
2008-03-28 00:00:00-04:00,-0.03953848698929223
2008-03-31 00:00:00-04:00,-0.03746528003796019
2008-04-01 00:00:00-04:00,-0.03746528003796019
2008-04-02 00:00:00-04:00,-0.04752846905719574
2008-04-03 00:00:00-04:00,-0.04924019488760804
2008-04-04 00:00:00-04:00,-0.04924019488760804
2008-04-07 00:00:00-04:00,-0.04924019488760804
2008-04-08 00:00:00-04:00,-0.04924019488760804
2008-04-09 00:00:00-04:00,-0.04924019488760804
2008-04-10 00:00:00-04:00,-0.04924019488760804
2008-04-11 00:00:00-04:00,-0.04924019488760804
2008-04-14 00:00:00-04:00,-0.04924019488760804
2008-04-15 00:00:00-04:00,-0.04924019488760804
2008-04-16 00:00:00-04:00,-0.04924019488760804
2008-04-17 00:00:00-04:00,-0.04924019488760804
2008-04-18 00:00:00-04:00,-0.04507195312289393
2008-04-21 00:00:00-04:00,-0.04507195312289393
2008-04-22 00:00:00-04:00,-0.04507195312289393
2008-04-23 00:00:00-04:00,-0.04507195312289393
2008-04-24 00:00:00-04:00,-0.04507195312289393
2008-04-25 00:00:00-04:00,-0.04507195312289393
2008-04-28 00:00:00-04:00,-0.04507195312289393
2008-04-29 00:00:00-04:00,-0.04507195312289393
2008-04-30 00:00:00-04:00,-0.04507195312289393
2008-05-01 00:00:00-04:00,-0.04507195312289393
2008-05-02 00:00:00-04:00,-0.04507195312289393
2008-05-05 00:00:00-04:00,-0.04507195312289393
2008-05-06 00:00:00-04:00,-0.04507195312289393
2008-05-07 00:00:00-04:00,-0.04439679105798024
2008-05-08 00:00:00-04:00,-0.04439679105798024
2008-05-09 00:00:00-04:00,-0.04439679105798024
2008-05-12 00:00:00-04:00,-0.04439679105798024
2008-05-13 00:00:00-04:00,-0.043603419016115946
2008-05-14 00:00:00-04:00,-0.043603419016115946
2008-05-15 00:00:00-04:00,-0.043603419016115946
2008-05-16 00:00:00-04:00,-0.043603419016115946
2008-05-19 00:00:00-04:00,-0.043603419016115946
2008-05-20 00:00:00-04:00,-0.044222399152805014
2008-05-21 00:00:00-04:00,-0.044222399152805014
2008-05-22 00:00:00-04:00,-0.044222399152805014
2008-05-23 00:00:00-04:00,-0.044222399152805014
2008-05-27 00:00:00-04:00,-0.044222399152805014
2008-05-28 00:00:00-04:00,-0.044222399152805014
2008-05-29 00:00:00-04:00,-0.041338763722203256
2008-05-30 00:00:00-04:00,-0.044996394316316496
2008-06-02 00:00:00-04:00,-0.045662111530408014
2008-06-03 00:00:00-04:00,-0.045662111530408014
2008-06-04 00:00:00-04:00,-0.045662111530408014
2008-06-05 00:00:00-04:00,-0.045662111530408014
2008-06-06 00:00:00-04:00,-0.04905143272181016
2008-06-09 00:00:00-04:00,-0.051332444361915995
2008-06-10 00:00:00-04:00,-0.047160589889668154
2008-06-11 00:00:00-04:00,-0.047160589889668154
2008-06-12 00:00:00-04:00,-0.047160589889668154
2008-06-13 00:00:00-04:00,-0.047160589889668154
2008-06-16 00:00:00-04:00,-0.047160589889668154
2008-06-17 00:00:00-04:00,-0.047160589889668154
2008-06-18 00:00:00-04:00,-0.047160589889668154
2008-06-19 00:00:00-04:00,-0.047160589889668154
2008-06-20 00:00:00-04:00,-0.047160589889668154
2008-06-23 00:00:00-04:00,-0.047160589889668154
2008-06-24 00:00:00-04:00,-0.047160589889668154
2008-06-25 00:00:00-04:00,-0.047906071666746236
2008-06-26 00:00:00-04:00,-0.05738308360759159
2008-06-27 00:00:00-04:00,-0.06435497772263199
2008-06-30 00:00:00-04:00,-0.06435497772263199
2008-07-01 00:00:00-04:00,-0.06435497772263199
2008-07-02 00:00:00-04:00,-0.06435497772263199
2008-07-03 00:00:00-04:00,-0.06435497772263199
2008-07-07 00:00:00-04:00,-0.06435497772263199
2008-07-08 00:00:00-04:00,-0.06435497772263199
2008-07-09 00:00:00-04:00,-0.0515627580792572
2008-07-10 00:00:00-04:00,-0.04846072388082717
2008-07-11 00:00:00-04:00,-0.04846072388082717
2008-07-14 00:00:00-04:00,-0.04787073124577063
2008-07-15 00:00:00-04:00,-0.04787073124577063
2008-07-16 00:00:00-04:00,-0.04787073124577063
2008-07-17 00:00:00-04:00,-0.04787073124577063
2008-07-18 00:00:00-04:00,-0.04787073124577063
2008-07-21 00:00:00-04:00,-0.0515627580792572
2008-07-22 00:00:00-04:00,-0.05396385222295289
2008-07-23 00:00:00-04:00,-0.05396385222295289
2008-07-24 00:00:00-04:00,-0.057274586690501006
2008-07-25 00:00:00-04:00,-0.057274586690501006
2008-07-28 00:00:00-04:00,-0.05523268189346331
2008-07-29 00:00:00-04:00,-0.05523268189346331
2008-07-30 00:00:00-04:00,-0.05523268189346331
2008-07-31 00:00:00-04:00,-0.05523268189346331
2008-08-01 00:00:00-04:00,-0.05523268189346331
2008-08-04 00:00:00-04:00,-0.05523268189346331
2008-08-05 00:00:00-04:00,-0.0518329523076187
2008-08-06 00:00:00-04:00,-0.0518329523076187
2008-08-07 00:00:00-04:00,-0.0518329523076187
2008-08-08 00:00:00-04:00,-0.0518329523076187
2008-08-11 00:00:00-04:00,-0.0518329523076187
2008-08-12 00:00:00-04:00,-0.057200358678155885
2008-08-13 00:00:00-04:00,-0.057200358678155885
2008-08-14 00:00:00-04:00,-0.057200358678155885
2008-08-15 00:00:00-04:00,-0.05932376973923773
2008-08-18 00:00:00-04:00,-0.05932376973923773
2008-08-19 00:00:00-04:00,-0.05932376973923773
2008-08-20 00:00:00-04:00,-0.05932376973923773
2008-08-21 00:00:00-04:00,-0.05932376973923773
2008-08-22 00:00:00-04:00,-0.05932376973923773
2008-08-25 00:00:00-04:00,-0.05932376973923773
2008-08-26 00:00:00-04:00,-0.05932376973923773
2008-08-27 00:00:00-04:00,-0.05932376973923773
2008-08-28 00:00:00-04:00,-0.05932376973923773
2008-08-29 00:00:00-04:00,-0.05932376973923773
2008-09-02 00:00:00-04:00,-0.05932376973923773
2008-09-03 00:00:00-04:00,-0.05932376973923773
2008-09-04 00:00:00-04:00,-0.05757434743560329
2008-09-05 00:00:00-04:00,-0.05757434743560329
2008-09-08 00:00:00-04:00,-0.05757434743560329
2008-09-09 00:00:00-04:00,-0.05673950032312737
2008-09-10 00:00:00-04:00,-0.05673950032312737
2008-09-11 00:00:00-04:00,-0.05402288652449225
2008-09-12 00:00:00-04:00,-0.05402288652449225
2008-09-15 00:00:00-04:00,-0.057961603997294116
2008-09-16 00:00:00-04:00,-0.057961603997294116
2008-09-17 00:00:00-04:00,-0.06288710094742893
2008-09-18 00:00:00-04:00,-0.06288710094742893
2008-09-19 00:00:00-04:00,-0.061315256554631166
2008-09-22 00:00:00-04:00,-0.06009295332062283
2008-09-23 00:00:00-04:00,-0.06009295332062283
2008-09-24 00:00:00-04:00,-0.06009295332062283
2008-09-25 00:00:00-04:00,-0.06009295332062283
2008-09-26 00:00:00-04:00,-0.05563996739931658
2008-09-29 00:00:00-04:00,-0.060695001553908424
2008-09-30 00:00:00-04:00,-0.060695001553908424
2008-10-01 00:00:00-04:00,-0.060695001553908424
2008-10-02 00:00:00-04:00,-0.06609908301370918
2008-10-03 00:00:00-04:00,-0.0683086070448472
2008-10-06 00:00:00-04:00,-0.06696292531338022
2008-10-07 00:00:00-04:00,-0.06883914886053648
2008-10-08 00:00:00-04:00,-0.06883914886053648
2008-10-09 00:00:00-04:00,-0.07932024652341876
2008-10-10 00:00:00-04:00,-0.08128871493277957
2008-10-13 00:00:00-04:00,-0.08128871493277957
2008-10-14 00:00:00-04:00,-0.08128871493277957
2008-10-15 00:00:00-04:00,-0.07961641730674604
2008-10-16 00:00:00-04:00,-0.07961641730674604
2008-10-17 00:00:00-04:00,-0.07362388937814277
2008-10-20 00:00:00-04:00,-0.07362388937814277
2008-10-21 00:00:00-04:00,-0.06895579113780231
2008-10-22 00:00:00-04:00,-0.06876949245083956
2008-10-23 00:00:00-04:00,-0.06876949245083956
2008-10-24 00:00:00-04:00,-0.06856810760098998
2008-10-27 00:00:00-04:00,-0.0843830416566093
2008-10-28 00:00:00-04:00,-0.08700016187756567
2008-10-29 00:00:00-04:00,-0.08599378329375981
2008-10-30 00:00:00-04:00,-0.08599378329375981
2008-10-31 00:00:00-04:00,-0.08599378329375981
2008-11-03 00:00:00-05:00,-0.08599378329375981
2008-11-04 00:00:00-05:00,-0.08599378329375981
2008-11-05 00:00:00-05:00,-0.08492450783950521
2008-11-06 00:00:00-05:00,-0.08492450783950521
2008-11-07 00:00:00-05:00,-0.08492450783950521
2008-11-10 00:00:00-05:00,-0.08492450783950521
2008-11-11 00:00:00-05:00,-0.08492450783950521
2008-11-12 00:00:00-05:00,-0.08267721814747014
2008-11-13 00:00:00-05:00,-0.08267721814747014
2008-11-14 00:00:00-05:00,-0.08211607001719769
2008-11-17 00:00:00-05:00,-0.08029399037081016
2008-11-18 00:00:00-05:00,-0.08029399037081016
2008-11-19 00:00:00-05:00,-0.08207787049050576
2008-11-20 00:00:00-05:00,-0.08691322238063796
2008-11-21 00:00:00-05:00,-0.08321172280128336
2008-11-24 00:00:00-05:00,-0.081521246828855
2008-11-25 00:00:00-05:00,-0.081521246828855
2008-11-26 00:00:00-05:00,-0.081521246828855
2008-11-28 00:00:00-05:00,-0.081521246828855
2008-12-01 00:00:00-05:00,-0.08541553300720839
2008-12-02 00:00:00-05:00,-0.08541553300720839
2008-12-03 00:00:00-05:00,-0.08720182681467695
2008-12-04 00:00:00-05:00,-0.08720182681467695
2008-12-05 00:00:00-05:00,-0.08720182681467695
2008-12-08 00:00:00-05:00,-0.08720182681467695
2008-12-09 00:00:00-05:00,-0.08645731907002117
2008-12-10 00:00:00-05:00,-0.08645731907002117
2008-12-11 00:00:00-05:00,-0.08727110030367496
2008-12-12 00:00:00-05:00,-0.10425311379316886
2008-12-15 00:00:00-05:00,-0.09516910758275496
2008-12-16 00:00:00-05:00,-0.09516910758275496
2008-12-17 00:00:00-05:00,-0.09516910758275496
2008-12-18 00:00:00-05:00,-0.08952613502024875
2008-12-19 00:00:00-05:00,-0.08952613502024875
2008-12-22 00:00:00-05:00,-0.08952613502024875
2008-12-23 00:00:00-05:00,-0.08952613502024875
2008-12-24 00:00:00-05:00,-0.08952613502024875
2008-12-26 00:00:00-05:00,-0.08952613502024875
2008-12-29 00:00:00-05:00,-0.08952613502024875
2008-12-30 00:00:00-05:00,-0.08952613502024875
2008-12-31 00:00:00-05:00,-0.08952613502024875
2009-01-02 00:00:00-05:00,-0.10989461210197896
2009-01-05 00:00:00-05:00,-0.11097478416126913
2009-01-06 00:00:00-05:00,-0.11097478416126913
2009-01-07 00:00:00-05:00,-0.11097478416126913
2009-01-08 00:00:00-05:00,-0.11097478416126913
2009-01-09 00:00:00-05:00,-0.11097478416126913
2009-01-12 00:00:00-05:00,-0.11097478416126913
2009-01-13 00:00:00-05:00,-0.10305707303425378
2009-01-14 00:00:00-05:00,-0.10305707303425378
2009-01-15 00:00:00-05:00,-0.08929396129738325
2009-01-16 00:00:00-05:00,-0.08532555022136028
2009-01-20 00:00:00-05:00,-0.08968086026156209
2009-01-21 00:00:00-05:00,-0.08968086026156209
2009-01-22 00:00:00-05:00,-0.08968086026156209
2009-01-23 00:00:00-05:00,-0.08968086026156209
2009-01-26 00:00:00-05:00,-0.08968086026156209
2009-01-27 00:00:00-05:00,-0.08968086026156209
2009-01-28 00:00:00-05:00,-0.08968086026156209
2009-01-29 00:00:00-05:00,-0.0893684785337001
2009-01-30 00:00:00-05:00,-0.09234812475289392
2009-02-02 00:00:00-05:00,-0.09397456326556984
2009-02-03 00:00:00-05:00,-0.09397456326556984
2009-02-04 00:00:00-05:00,-0.09397456326556984
2009-02-05 00:00:00-05:00,-0.1394597313072471
2009-02-06 00:00:00-05:00,-0.14370109076381732
2009-02-09 00:00:00-05:00,-0.14370109076381732
2009-02-10 00:00:00-05:00,-0.14641459406566365
2009-02-11 00:00:00-05:00,-0.14641459406566365
2009-02-12 00:00:00-05:00,-0.16879271403305102
2009-02-13 00:00:00-05:00,-0.1777816343447466
2009-02-17 00:00:00-05:00,-0.16685072400842407
2009-02-18 00:00:00-05:00,-0.16685072400842407
2009-02-19 00:00:00-05:00,-0.16685072400842407
2009-02-20 00:00:00-05:00,-0.1777816343447466
2009-02-23 00:00:00-05:00,-0.18701441824983225
2009-02-24 00:00:00-05:00,-0.18701441824983225
2009-02-25 00:00:00-05:00,-0.18701441824983225
2009-02-26 00:00:00-05:00,-0.18701441824983225
2009-02-27 00:00:00-05:00,-0.18701441824983225
2009-03-02 00:00:00-05:00,-0.18701441824983225
2009-03-03 00:00:00-05:00,-0.18701441824983225
2009-03-04 00:00:00-05:00,-0.18701441824983225
2009-03-05 00:00:00-05:00,-0.175234858506288
2009-03-06 00:00:00-05:00,-0.1648133033376572
2009-03-09 00:00:00-04:00,-0.1648133033376572
2009-03-10 00:00:00-04:00,-0.1648133033376572
2009-03-11 00:00:00-04:00,-0.1648133033376572
2009-03-12 00:00:00-04:00,-0.1648133033376572
2009-03-13 00:00:00-04:00,-0.1648133033376572
2009-03-16 00:00:00-04:00,-0.1648133033376572
2009-03-17 00:00:00-04:00,-0.1648133033376572
2009-03-18 00:00:00-04:00,-0.14929372560638265
2009-03-19 00:00:00-04:00,-0.14929372560638265
2009-03-20 00:00:00-04:00,-0.14929372560638265
2009-03-23 00:00:00-04:00,-0.14929372560638265
2009-03-24 00:00:00-04:00,-0.14929372560638265
2009-03-25 00:00:00-04:00,-0.14929372560638265
2009-03-26 00:00:00-04:00,-0.14929372560638265
2009-03-27 00:00:00-04:00,-0.14929372560638265
2009-03-30 00:00:00-04:00,-0.14929372560638265
2009-03-31 00:00:00-04:00,-0.14929372560638265
2009-04-01 00:00:00-04:00,-0.14929372560638265
2009-04-02 00:00:00-04:00,-0.14929372560638265
2009-04-03 00:00:00-04:00,-0.14929372560638265
2009-04-06 00:00:00-04:00,-0.14929372560638265
2009-04-07 00:00:00-04:00,-0.14282042065490366
2009-04-08 00:00:00-04:00,-0.14282042065490366
2009-04-09 00:00:00-04:00,-0.1201965951852382
2009-04-13 00:00:00-04:00,-0.1201965951852382
2009-04-14 00:00:00-04:00,-0.11796975515208961
2009-04-15 00:00:00-04:00,-0.15637570488888544
2009-04-16 00:00:00-04:00,-0.175234858506288
2009-04-17 00:00:00-04:00,-0.1740515085773341
2009-04-20 00:00:00-04:00,-0.1740515085773341
2009-04-21 00:00:00-04:00,-0.16132040209878407
2009-04-22 00:00:00-04:00,-0.16132040209878407
2009-04-23 00:00:00-04:00,-0.16132040209878407
2009-04-24 00:00:00-04:00,-0.19112917322817352
2009-04-27 00:00:00-04:00,-0.20727423134701106
2009-04-28 00:00:00-04:00,-0.20727423134701106
2009-04-29 00:00:00-04:00,-0.20727423134701106
