Date,VaR
2007-04-17 00:00:00+02:00,
2007-04-18 00:00:00+02:00,
2007-04-19 00:00:00+02:00,
2007-04-20 00:00:00+02:00,
2007-04-23 00:00:00+02:00,
2007-04-24 00:00:00+02:00,
2007-04-25 00:00:00+02:00,
2007-04-26 00:00:00+02:00,
2007-04-27 00:00:00+02:00,
2007-04-30 00:00:00+02:00,
2007-05-02 00:00:00+02:00,
2007-05-03 00:00:00+02:00,
2007-05-04 00:00:00+02:00,
2007-05-07 00:00:00+02:00,
2007-05-08 00:00:00+02:00,
2007-05-09 00:00:00+02:00,
2007-05-10 00:00:00+02:00,
2007-05-11 00:00:00+02:00,
2007-05-14 00:00:00+02:00,
2007-05-15 00:00:00+02:00,
2007-05-16 00:00:00+02:00,
2007-05-17 00:00:00+02:00,
2007-05-18 00:00:00+02:00,
2007-05-21 00:00:00+02:00,
2007-05-22 00:00:00+02:00,
2007-05-23 00:00:00+02:00,
2007-05-24 00:00:00+02:00,
2007-05-25 00:00:00+02:00,
2007-05-28 00:00:00+02:00,
2007-05-29 00:00:00+02:00,
2007-05-30 00:00:00+02:00,
2007-05-31 00:00:00+02:00,
2007-06-01 00:00:00+02:00,
2007-06-04 00:00:00+02:00,
2007-06-05 00:00:00+02:00,
2007-06-06 00:00:00+02:00,
2007-06-07 00:00:00+02:00,
2007-06-08 00:00:00+02:00,
2007-06-11 00:00:00+02:00,
2007-06-12 00:00:00+02:00,
2007-06-13 00:00:00+02:00,
2007-06-14 00:00:00+02:00,
2007-06-15 00:00:00+02:00,
2007-06-18 00:00:00+02:00,
2007-06-19 00:00:00+02:00,
2007-06-20 00:00:00+02:00,
2007-06-21 00:00:00+02:00,
2007-06-22 00:00:00+02:00,
2007-06-25 00:00:00+02:00,
2007-06-26 00:00:00+02:00,
2007-06-27 00:00:00+02:00,
2007-06-28 00:00:00+02:00,
2007-06-29 00:00:00+02:00,
2007-07-02 00:00:00+02:00,
2007-07-03 00:00:00+02:00,
2007-07-04 00:00:00+02:00,
2007-07-05 00:00:00+02:00,
2007-07-06 00:00:00+02:00,
2007-07-09 00:00:00+02:00,
2007-07-10 00:00:00+02:00,
2007-07-11 00:00:00+02:00,
2007-07-12 00:00:00+02:00,
2007-07-13 00:00:00+02:00,
2007-07-16 00:00:00+02:00,
2007-07-17 00:00:00+02:00,
2007-07-18 00:00:00+02:00,
2007-07-19 00:00:00+02:00,
2007-07-20 00:00:00+02:00,
2007-07-23 00:00:00+02:00,
2007-07-24 00:00:00+02:00,
2007-07-25 00:00:00+02:00,
2007-07-26 00:00:00+02:00,
2007-07-27 00:00:00+02:00,
2007-07-30 00:00:00+02:00,
2007-07-31 00:00:00+02:00,
2007-08-01 00:00:00+02:00,
2007-08-02 00:00:00+02:00,
2007-08-03 00:00:00+02:00,
2007-08-06 00:00:00+02:00,
2007-08-07 00:00:00+02:00,
2007-08-08 00:00:00+02:00,
2007-08-09 00:00:00+02:00,
2007-08-10 00:00:00+02:00,
2007-08-13 00:00:00+02:00,
2007-08-14 00:00:00+02:00,
2007-08-15 00:00:00+02:00,
2007-08-16 00:00:00+02:00,
2007-08-17 00:00:00+02:00,
2007-08-20 00:00:00+02:00,
2007-08-21 00:00:00+02:00,
2007-08-22 00:00:00+02:00,
2007-08-23 00:00:00+02:00,
2007-08-24 00:00:00+02:00,
2007-08-27 00:00:00+02:00,
2007-08-28 00:00:00+02:00,
2007-08-29 00:00:00+02:00,
2007-08-30 00:00:00+02:00,
2007-08-31 00:00:00+02:00,
2007-09-03 00:00:00+02:00,
2007-09-04 00:00:00+02:00,
2007-09-05 00:00:00+02:00,
2007-09-06 00:00:00+02:00,
2007-09-07 00:00:00+02:00,
2007-09-10 00:00:00+02:00,
2007-09-11 00:00:00+02:00,
2007-09-12 00:00:00+02:00,
2007-09-13 00:00:00+02:00,
2007-09-14 00:00:00+02:00,
2007-09-17 00:00:00+02:00,
2007-09-18 00:00:00+02:00,
2007-09-19 00:00:00+02:00,
2007-09-20 00:00:00+02:00,
2007-09-21 00:00:00+02:00,
2007-09-24 00:00:00+02:00,
2007-09-25 00:00:00+02:00,
2007-09-26 00:00:00+02:00,
2007-09-27 00:00:00+02:00,
2007-09-28 00:00:00+02:00,
2007-10-01 00:00:00+02:00,
2007-10-02 00:00:00+02:00,
2007-10-03 00:00:00+02:00,
2007-10-04 00:00:00+02:00,
2007-10-05 00:00:00+02:00,
2007-10-08 00:00:00+02:00,
2007-10-09 00:00:00+02:00,
2007-10-10 00:00:00+02:00,
2007-10-11 00:00:00+02:00,
2007-10-12 00:00:00+02:00,
2007-10-15 00:00:00+02:00,
2007-10-16 00:00:00+02:00,
2007-10-17 00:00:00+02:00,
2007-10-18 00:00:00+02:00,
2007-10-19 00:00:00+02:00,
2007-10-22 00:00:00+02:00,
2007-10-23 00:00:00+02:00,
2007-10-24 00:00:00+02:00,
2007-10-25 00:00:00+02:00,
2007-10-26 00:00:00+02:00,
2007-10-29 00:00:00+01:00,
2007-10-30 00:00:00+01:00,
2007-10-31 00:00:00+01:00,
2007-11-01 00:00:00+01:00,
2007-11-02 00:00:00+01:00,
2007-11-05 00:00:00+01:00,
2007-11-06 00:00:00+01:00,
2007-11-07 00:00:00+01:00,
2007-11-08 00:00:00+01:00,
2007-11-09 00:00:00+01:00,
2007-11-12 00:00:00+01:00,
2007-11-13 00:00:00+01:00,
2007-11-14 00:00:00+01:00,
2007-11-15 00:00:00+01:00,
2007-11-16 00:00:00+01:00,
2007-11-19 00:00:00+01:00,
2007-11-20 00:00:00+01:00,
2007-11-21 00:00:00+01:00,
2007-11-22 00:00:00+01:00,
2007-11-23 00:00:00+01:00,
2007-11-26 00:00:00+01:00,
2007-11-27 00:00:00+01:00,
2007-11-28 00:00:00+01:00,
2007-11-29 00:00:00+01:00,
2007-11-30 00:00:00+01:00,
2007-12-03 00:00:00+01:00,
2007-12-04 00:00:00+01:00,
2007-12-05 00:00:00+01:00,
2007-12-06 00:00:00+01:00,
2007-12-07 00:00:00+01:00,
2007-12-10 00:00:00+01:00,
2007-12-11 00:00:00+01:00,
2007-12-12 00:00:00+01:00,
2007-12-13 00:00:00+01:00,
2007-12-14 00:00:00+01:00,
2007-12-17 00:00:00+01:00,
2007-12-18 00:00:00+01:00,
2007-12-19 00:00:00+01:00,
2007-12-20 00:00:00+01:00,
2007-12-21 00:00:00+01:00,-0.04078264573554012
2007-12-24 00:00:00+01:00,-0.040640286644970366
2007-12-27 00:00:00+01:00,-0.040403208369903534
2007-12-28 00:00:00+01:00,-0.18042586523540116
2007-12-31 00:00:00+01:00,-0.10753477270148913
2008-01-02 00:00:00+01:00,-0.17789640581437674
2008-01-03 00:00:00+01:00,-0.1719199539884472
2008-01-04 00:00:00+01:00,-0.1774679710832066
2008-01-07 00:00:00+01:00,-0.17813222280666827
2008-01-08 00:00:00+01:00,-0.09682645573381556
2008-01-09 00:00:00+01:00,-0.17726782066434568
2008-01-10 00:00:00+01:00,-0.10744346055788355
2008-01-11 00:00:00+01:00,-0.16885429960323192
2008-01-14 00:00:00+01:00,-0.10251259070363687
2008-01-15 00:00:00+01:00,-0.1612546463574026
2008-01-16 00:00:00+01:00,-0.09331625089068153
2008-01-17 00:00:00+01:00,-0.07824613576777922
2008-01-18 00:00:00+01:00,-0.07514658898260823
2008-01-21 00:00:00+01:00,-0.11840198789655434
2008-01-22 00:00:00+01:00,-0.22517074327466838
2008-01-23 00:00:00+01:00,-0.22896889462371095
2008-01-24 00:00:00+01:00,-0.13655052498510123
2008-01-25 00:00:00+01:00,-0.110949104106738
2008-01-28 00:00:00+01:00,-0.08969673339020617
2008-01-29 00:00:00+01:00,-0.07393436259293638
2008-01-30 00:00:00+01:00,-0.06302643261074788
2008-01-31 00:00:00+01:00,-0.05620902565187029
2008-02-01 00:00:00+01:00,-0.1970552152604738
2008-02-04 00:00:00+01:00,-0.10231161997954906
2008-02-05 00:00:00+01:00,-0.15841669531287783
2008-02-06 00:00:00+01:00,-0.0859967996129439
2008-02-07 00:00:00+01:00,-0.07115754325996065
2008-02-08 00:00:00+01:00,-0.11720861772627396
2008-02-11 00:00:00+01:00,-0.08555459401467043
2008-02-12 00:00:00+01:00,-0.13513488218575528
2008-02-13 00:00:00+01:00,-0.14311349340912682
2008-02-14 00:00:00+01:00,-0.07679091777031748
2008-02-15 00:00:00+01:00,-0.06559109817592948
2008-02-18 00:00:00+01:00,-0.10154973587318149
2008-02-19 00:00:00+01:00,-0.17761715144875462
2008-02-20 00:00:00+01:00,-0.18392334744364752
2008-02-21 00:00:00+01:00,-0.1438742147831153
2008-02-22 00:00:00+01:00,-0.08375128722260028
2008-02-25 00:00:00+01:00,-0.15140633428606604
2008-02-26 00:00:00+01:00,-0.10192856447996072
2008-02-27 00:00:00+01:00,-0.13835236427006767
2008-02-28 00:00:00+01:00,-0.07618864225062827
2008-02-29 00:00:00+01:00,-0.12025987031842532
2008-03-03 00:00:00+01:00,-0.1289126524401878
2008-03-04 00:00:00+01:00,-0.17764603267145085
2008-03-05 00:00:00+01:00,-0.15812248913820934
2008-03-06 00:00:00+01:00,-0.159129773508978
2008-03-07 00:00:00+01:00,-0.16052109806601758
2008-03-10 00:00:00+01:00,-0.1484765684679126
2008-03-11 00:00:00+01:00,-0.08130828878762617
2008-03-12 00:00:00+01:00,-0.08027276691178306
2008-03-13 00:00:00+01:00,-0.07188525373389917
2008-03-14 00:00:00+01:00,-0.0699875945328307
2008-03-17 00:00:00+01:00,-0.07363713612966236
2008-03-18 00:00:00+01:00,-0.08294618248130019
2008-03-19 00:00:00+01:00,-0.0690059172878819
2008-03-20 00:00:00+01:00,-0.06454327791967189
2008-03-25 00:00:00+01:00,-0.10662083389382242
2008-03-26 00:00:00+01:00,-0.09768262577842408
2008-03-27 00:00:00+01:00,-0.07694481900849537
2008-03-28 00:00:00+01:00,-0.0620527791229532
2008-03-31 00:00:00+02:00,-0.05965785126898783
2008-04-01 00:00:00+02:00,-0.0739632075719578
2008-04-02 00:00:00+02:00,-0.07235916041302569
2008-04-03 00:00:00+02:00,-0.07005806542877438
2008-04-04 00:00:00+02:00,-0.061187998182390006
2008-04-07 00:00:00+02:00,-0.05555833069506668
2008-04-08 00:00:00+02:00,-0.053225278069953835
2008-04-09 00:00:00+02:00,-0.05253221764338941
2008-04-10 00:00:00+02:00,-0.04784581228555072
2008-04-11 00:00:00+02:00,-0.04590209929439481
2008-04-14 00:00:00+02:00,-0.047403379108025036
2008-04-15 00:00:00+02:00,-0.04384131182299984
2008-04-16 00:00:00+02:00,-0.05092103876772644
2008-04-17 00:00:00+02:00,-0.05185803929290029
2008-04-18 00:00:00+02:00,-0.05489089391282433
2008-04-21 00:00:00+02:00,-0.052253930662608986
2008-04-22 00:00:00+02:00,-0.049605400004045286
2008-04-23 00:00:00+02:00,-0.06616485805209496
2008-04-24 00:00:00+02:00,-0.0747812636581487
2008-04-25 00:00:00+02:00,-0.06177291381188689
2008-04-28 00:00:00+02:00,-0.06224984358617467
2008-04-29 00:00:00+02:00,-0.05695410088626203
2008-04-30 00:00:00+02:00,-0.05439664387747588
2008-05-02 00:00:00+02:00,-0.05907567099158889
2008-05-05 00:00:00+02:00,-0.052562697736602326
2008-05-06 00:00:00+02:00,-0.04940922306202016
2008-05-07 00:00:00+02:00,-0.04702981691606267
2008-05-08 00:00:00+02:00,-0.05710628070356576
2008-05-09 00:00:00+02:00,-0.0464049287368206
2008-05-12 00:00:00+02:00,-0.08627374682884711
2008-05-13 00:00:00+02:00,-0.08976044574053785
2008-05-14 00:00:00+02:00,-0.05007013195788367
2008-05-15 00:00:00+02:00,-0.09389678710482408
2008-05-16 00:00:00+02:00,-0.09890329875051859
2008-05-19 00:00:00+02:00,-0.0684209451213293
2008-05-20 00:00:00+02:00,-0.055421854776827
2008-05-21 00:00:00+02:00,-0.06838727720462305
2008-05-22 00:00:00+02:00,-0.07229490958614104
2008-05-23 00:00:00+02:00,-0.07240865994322324
2008-05-26 00:00:00+02:00,-0.08007863887356456
2008-05-27 00:00:00+02:00,-0.054779262855664625
2008-05-28 00:00:00+02:00,-0.10464869007726267
2008-05-29 00:00:00+02:00,-0.07218158978311834
2008-05-30 00:00:00+02:00,-0.058795715508297444
2008-06-02 00:00:00+02:00,-0.0446745459064405
2008-06-03 00:00:00+02:00,-0.05945639193795057
2008-06-04 00:00:00+02:00,-0.04457313496122878
2008-06-05 00:00:00+02:00,-0.04493419317008317
2008-06-06 00:00:00+02:00,-0.04518039412973936
2008-06-09 00:00:00+02:00,-0.0564593364801044
2008-06-10 00:00:00+02:00,-0.10102401334831673
2008-06-11 00:00:00+02:00,-0.05622976196185921
2008-06-12 00:00:00+02:00,-0.05592609185397913
2008-06-13 00:00:00+02:00,-0.06019175119770575
2008-06-16 00:00:00+02:00,-0.059379668389048956
2008-06-17 00:00:00+02:00,-0.0661662722244555
2008-06-18 00:00:00+02:00,-0.06076814899403612
2008-06-19 00:00:00+02:00,-0.059335663316661666
2008-06-20 00:00:00+02:00,-0.06022164388483188
2008-06-23 00:00:00+02:00,-0.06103251492407434
2008-06-24 00:00:00+02:00,-0.059662119005328355
2008-06-25 00:00:00+02:00,-0.061168766973019956
2008-06-26 00:00:00+02:00,-0.06785993338970847
2008-06-27 00:00:00+02:00,-0.0611957466804015
2008-06-30 00:00:00+02:00,-0.06006956040922078
2008-07-01 00:00:00+02:00,-0.0652914929817598
2008-07-02 00:00:00+02:00,-0.0608401392396834
2008-07-03 00:00:00+02:00,-0.06430072920797189
2008-07-04 00:00:00+02:00,-0.06288590534921297
2008-07-07 00:00:00+02:00,-0.06215759507967876
2008-07-08 00:00:00+02:00,-0.061481177317513125
2008-07-09 00:00:00+02:00,-0.067139665086441
2008-07-10 00:00:00+02:00,-0.05824492399819905
2008-07-11 00:00:00+02:00,-0.06358286851549808
2008-07-14 00:00:00+02:00,-0.05931561546517565
2008-07-15 00:00:00+02:00,-0.06306633701633765
2008-07-16 00:00:00+02:00,-0.06173472497365937
2008-07-17 00:00:00+02:00,-0.0675540861440018
2008-07-18 00:00:00+02:00,-0.06429678049630506
2008-07-21 00:00:00+02:00,-0.056763273951511664
2008-07-22 00:00:00+02:00,-0.056353388236038436
2008-07-23 00:00:00+02:00,-0.06908398197373493
2008-07-24 00:00:00+02:00,-0.07296447127070389
2008-07-25 00:00:00+02:00,-0.07329340679817453
2008-07-28 00:00:00+02:00,-0.054933695358840705
2008-07-29 00:00:00+02:00,-0.07312564764846646
2008-07-30 00:00:00+02:00,-0.07321284918817335
2008-07-31 00:00:00+02:00,-0.06246951868289309
2008-08-01 00:00:00+02:00,-0.06232410478826241
2008-08-04 00:00:00+02:00,-0.04633355294436664
2008-08-05 00:00:00+02:00,-0.08790453932382106
2008-08-06 00:00:00+02:00,-0.08924169991837701
2008-08-07 00:00:00+02:00,-0.09293962538875915
2008-08-08 00:00:00+02:00,-0.09458855572034139
2008-08-11 00:00:00+02:00,-0.05189629225858925
2008-08-12 00:00:00+02:00,-0.07659132268833614
2008-08-13 00:00:00+02:00,-0.05484238127000388
2008-08-14 00:00:00+02:00,-0.0925684641445194
2008-08-15 00:00:00+02:00,-0.05141616524756268
2008-08-18 00:00:00+02:00,-0.07568831740647593
2008-08-19 00:00:00+02:00,-0.06897937522616024
2008-08-20 00:00:00+02:00,-0.05132161167804504
2008-08-21 00:00:00+02:00,-0.051318818244105856
2008-08-22 00:00:00+02:00,-0.060012757550584425
2008-08-25 00:00:00+02:00,-0.0651684972203025
2008-08-26 00:00:00+02:00,-0.04743983947083566
2008-08-27 00:00:00+02:00,-0.05411091519322572
2008-08-28 00:00:00+02:00,-0.054878649356470174
2008-08-29 00:00:00+02:00,-0.05845072784935428
2008-09-01 00:00:00+02:00,-0.04312977913578671
2008-09-02 00:00:00+02:00,-0.05648245096313469
2008-09-03 00:00:00+02:00,-0.08801839067355666
2008-09-04 00:00:00+02:00,-0.06566717365680169
2008-09-05 00:00:00+02:00,-0.06698472405503916
2008-09-08 00:00:00+02:00,-0.07086867727079028
2008-09-09 00:00:00+02:00,-0.09748455467824876
2008-09-10 00:00:00+02:00,-0.0538443294178095
2008-09-11 00:00:00+02:00,-0.10201076313239989
2008-09-12 00:00:00+02:00,-0.0735102417708448
2008-09-15 00:00:00+02:00,-0.06476353211526308
2008-09-16 00:00:00+02:00,-0.05584104614615843
2008-09-17 00:00:00+02:00,-0.06718665527351293
2008-09-18 00:00:00+02:00,-0.053730483485669174
2008-09-19 00:00:00+02:00,-0.06336015500729451
2008-09-22 00:00:00+02:00,-0.09452600928142273
2008-09-23 00:00:00+02:00,-0.06429431349516954
2008-09-24 00:00:00+02:00,-0.06384310467709974
2008-09-25 00:00:00+02:00,-0.06380435796926763
2008-09-26 00:00:00+02:00,-0.06342403847808542
2008-09-29 00:00:00+02:00,-0.06439499047826643
2008-09-30 00:00:00+02:00,-0.09473851895308065
2008-10-01 00:00:00+02:00,-0.0644958617624983
2008-10-02 00:00:00+02:00,-0.09546197491112945
2008-10-03 00:00:00+02:00,-0.07513571127689651
2008-10-06 00:00:00+02:00,-0.06919387444282202
2008-10-07 00:00:00+02:00,-0.09747675075856056
2008-10-08 00:00:00+02:00,-0.09794607233314415
2008-10-09 00:00:00+02:00,-0.0981799135729142
2008-10-10 00:00:00+02:00,-0.09428521316232426
2008-10-13 00:00:00+02:00,-0.09090770120596384
2008-10-14 00:00:00+02:00,-0.09185113416549685
2008-10-15 00:00:00+02:00,-0.11217658650474568
2008-10-16 00:00:00+02:00,-0.1647335019302273
2008-10-17 00:00:00+02:00,-0.1539987583650512
2008-10-20 00:00:00+02:00,-0.14619290762058584
2008-10-21 00:00:00+02:00,-0.1368193093699381
2008-10-22 00:00:00+02:00,-0.13953795744090944
2008-10-23 00:00:00+02:00,-0.13429958909705478
2008-10-24 00:00:00+02:00,-0.13205438263737704
2008-10-27 00:00:00+01:00,-0.1347161536618382
2008-10-28 00:00:00+01:00,-0.13714368173493635
2008-10-29 00:00:00+01:00,-0.15663146694296398
2008-10-30 00:00:00+01:00,-0.15694309493056532
2008-10-31 00:00:00+01:00,-0.1539526786577145
2008-11-03 00:00:00+01:00,-0.15103516809440734
2008-11-04 00:00:00+01:00,-0.16823674848429926
2008-11-05 00:00:00+01:00,-0.1648499150525716
2008-11-06 00:00:00+01:00,-0.1561808266368062
2008-11-07 00:00:00+01:00,-0.16483523997127575
2008-11-10 00:00:00+01:00,-0.1614067859943163
2008-11-11 00:00:00+01:00,-0.16344704304526197
2008-11-12 00:00:00+01:00,-0.15057867978032968
2008-11-13 00:00:00+01:00,-0.1562497128391648
2008-11-14 00:00:00+01:00,-0.14256516940630257
2008-11-17 00:00:00+01:00,-0.1417171813169218
2008-11-18 00:00:00+01:00,-0.1389495806642021
2008-11-19 00:00:00+01:00,-0.14637100576504097
2008-11-20 00:00:00+01:00,-0.14711029514699672
2008-11-21 00:00:00+01:00,-0.1347410066751148
2008-11-24 00:00:00+01:00,-0.15596989948303516
2008-11-25 00:00:00+01:00,-0.1531711222950915
2008-11-26 00:00:00+01:00,-0.13978482426136765
2008-11-27 00:00:00+01:00,-0.14099077680119376
2008-11-28 00:00:00+01:00,-0.1384089760482189
2008-12-01 00:00:00+01:00,-0.1365783268176239
2008-12-02 00:00:00+01:00,-0.14666941664790786
2008-12-03 00:00:00+01:00,-0.1436601745080556
2008-12-04 00:00:00+01:00,-0.13158659485267224
2008-12-05 00:00:00+01:00,-0.13235920891249722
2008-12-08 00:00:00+01:00,-0.1650120445944861
2008-12-09 00:00:00+01:00,-0.15102625657921795
2008-12-10 00:00:00+01:00,-0.14653361560202113
2008-12-11 00:00:00+01:00,-0.15051777883220582
2008-12-12 00:00:00+01:00,-0.1393347470377804
2008-12-15 00:00:00+01:00,-0.16000604590619377
2008-12-16 00:00:00+01:00,-0.13461297997751556
2008-12-17 00:00:00+01:00,-0.1311674225541092
2008-12-18 00:00:00+01:00,-0.12763381551476885
2008-12-19 00:00:00+01:00,-0.13574453430852845
2008-12-22 00:00:00+01:00,-0.12606777214570555
2008-12-23 00:00:00+01:00,-0.12359799732739828
2008-12-24 00:00:00+01:00,-0.12873601726824752
2008-12-29 00:00:00+01:00,-0.11775921813498386
2008-12-30 00:00:00+01:00,-0.12558659886094348
2008-12-31 00:00:00+01:00,-0.1149112903079058
2009-01-02 00:00:00+01:00,-0.11667479732765525
2009-01-05 00:00:00+01:00,-0.11352594563686881
2009-01-06 00:00:00+01:00,-0.11060352612382393
2009-01-07 00:00:00+01:00,-0.11598378445023437
2009-01-08 00:00:00+01:00,-0.10780145924577512
2009-01-09 00:00:00+01:00,-0.11145078918140873
2009-01-12 00:00:00+01:00,-0.10241478141955561
2009-01-13 00:00:00+01:00,-0.10194998221355801
2009-01-14 00:00:00+01:00,-0.11103604026594681
2009-01-15 00:00:00+01:00,-0.11008506290796331
2009-01-16 00:00:00+01:00,-0.11248277245687703
2009-01-19 00:00:00+01:00,-0.11153697372553764
2009-01-20 00:00:00+01:00,-0.10964434461766352
2009-01-21 00:00:00+01:00,-0.10857295747095076
2009-01-22 00:00:00+01:00,-0.10575122989609065
2009-01-23 00:00:00+01:00,-0.10715959561567655
2009-01-26 00:00:00+01:00,-0.11243643565896914
2009-01-27 00:00:00+01:00,-0.10960022360253328
2009-01-28 00:00:00+01:00,-0.11529948294900429
2009-01-29 00:00:00+01:00,-0.1130077778058553
2009-01-30 00:00:00+01:00,-0.11459290915119896
2009-02-02 00:00:00+01:00,-0.11238474123142125
2009-02-03 00:00:00+01:00,-0.1098688409800258
2009-02-04 00:00:00+01:00,-0.11105129963766827
2009-02-05 00:00:00+01:00,-0.10880828640686083
2009-02-06 00:00:00+01:00,-0.10705288499457863
2009-02-09 00:00:00+01:00,-0.10541558973013257
2009-02-10 00:00:00+01:00,-0.10553924644568588
2009-02-11 00:00:00+01:00,-0.10769571922874459
2009-02-12 00:00:00+01:00,-0.10591193183906049
2009-02-13 00:00:00+01:00,-0.10376089083927963
2009-02-16 00:00:00+01:00,-0.102895068837071
2009-02-17 00:00:00+01:00,-0.10124341122711061
2009-02-18 00:00:00+01:00,-0.09919664446210782
2009-02-19 00:00:00+01:00,-0.10390846932927846
2009-02-20 00:00:00+01:00,-0.13087373759862408
2009-02-23 00:00:00+01:00,-0.12734254679229312
2009-02-24 00:00:00+01:00,-0.1261518119894315
2009-02-25 00:00:00+01:00,-0.1234838445334927
2009-02-26 00:00:00+01:00,-0.12689410010603125
2009-02-27 00:00:00+01:00,-0.12890562310083917
2009-03-02 00:00:00+01:00,-0.12631492260237273
2009-03-03 00:00:00+01:00,-0.12458057650009155
2009-03-04 00:00:00+01:00,-0.12340719354156687
2009-03-05 00:00:00+01:00,-0.12698020413129746
2009-03-06 00:00:00+01:00,-0.1252902757825945
2009-03-09 00:00:00+01:00,-0.12433649101389331
2009-03-10 00:00:00+01:00,-0.15240273597852727
2009-03-11 00:00:00+01:00,-0.1469056473781671
2009-03-12 00:00:00+01:00,-0.14328772677399654
2009-03-13 00:00:00+01:00,-0.1448318748759963
2009-03-16 00:00:00+01:00,-0.15402104981811732
2009-03-17 00:00:00+01:00,-0.15397379121323482
2009-03-18 00:00:00+01:00,-0.141712205217058
2009-03-19 00:00:00+01:00,-0.1510944897252661
2009-03-20 00:00:00+01:00,-0.14090149083797837
2009-03-23 00:00:00+01:00,-0.15545101117526655
2009-03-24 00:00:00+01:00,-0.17333465766952486
2009-03-25 00:00:00+01:00,-0.1538387734153891
2009-03-26 00:00:00+01:00,-0.21248327964435423
2009-03-27 00:00:00+01:00,-0.1418281743564459
2009-03-30 00:00:00+02:00,-0.13952659396762251
2009-03-31 00:00:00+02:00,-0.13617579285895384
2009-04-01 00:00:00+02:00,-0.1445990734692326
2009-04-02 00:00:00+02:00,-0.140776066626905
2009-04-03 00:00:00+02:00,-0.13663448528110042
2009-04-06 00:00:00+02:00,-0.1509032346150122
2009-04-07 00:00:00+02:00,-0.1501224417801253
2009-04-08 00:00:00+02:00,-0.1491589788409422
2009-04-09 00:00:00+02:00,-0.1503925873038713
2009-04-14 00:00:00+02:00,-0.13595266491339986
2009-04-15 00:00:00+02:00,-0.14835486812156756
2009-04-16 00:00:00+02:00,-0.14653985397329908
2009-04-17 00:00:00+02:00,-0.14652270859077218
2009-04-20 00:00:00+02:00,-0.1399533439169273
2009-04-21 00:00:00+02:00,-0.1309366897870014
2009-04-22 00:00:00+02:00,-0.1444209109339814
2009-04-23 00:00:00+02:00,-0.1420785385289029
2009-04-24 00:00:00+02:00,-0.12540891812378757
2009-04-27 00:00:00+02:00,-0.13669060367272798
2009-04-28 00:00:00+02:00,-0.1345597165017761
2009-04-29 00:00:00+02:00,-0.13292346586833806
2009-04-30 00:00:00+02:00,-0.14106862389811972
2009-05-04 00:00:00+02:00,-0.13974087642575686
2009-05-05 00:00:00+02:00,-0.12578225250639588
2009-05-06 00:00:00+02:00,-0.12041272642962084
2009-05-07 00:00:00+02:00,-0.11831492208696971
2009-05-08 00:00:00+02:00,-0.11707275658916434
2009-05-11 00:00:00+02:00,-0.11825957246592196
2009-05-12 00:00:00+02:00,-0.11214205127408151
2009-05-13 00:00:00+02:00,-0.11414513203581557
